,date,value
0,2020-01-01,144.664433876755
1,2020-02-01,145.276540201854
2,2020-03-01,146.065154802375
3,2020-04-01,146.074717407645
4,2020-05-01,145.903428230282
5,2020-06-01,145.02913798058
6,2020-07-01,146.179685414247
7,2020-08-01,148.35672858746
8,2020-09-01,150.743518955459
9,2020-10-01,152.665345381583
10,2020-11-01,154.193711731271
11,2020-12-01,155.68353269760098
12,2021-01-01,157.123763144847
13,2021-02-01,157.877236999491
14,2021-03-01,159.262523715945
15,2021-04-01,160.642066903591
16,2021-05-01,162.07780617158002
17,2021-06-01,163.548761486406
18,2021-07-01,164.98525312015101
19,2021-08-01,166.703949196379
20,2021-09-01,168.321843566899
21,2021-10-01,170.013218259659
22,2021-11-01,172.03591733935397
23,2021-12-01,174.617390928208
24,2022-01-01,176.44606921878798
25,2022-02-01,178.81343372996497
26,2022-03-01,179.809017864128
27,2022-04-01,181.464167429733
28,2022-05-01,182.931516517477
29,2022-06-01,184.775943271414
30,2022-07-01,185.657157768178
31,2022-08-01,185.403168728119
32,2022-09-01,185.076552466471
33,2022-10-01,185.133886823391
34,2022-11-01,185.535348330397
35,2022-12-01,184.988481153676
36,2023-01-01,185.167525781429
37,2023-02-01,185.543219994491
38,2023-03-01,187.46318780832698
39,2023-04-01,188.981120172523
40,2023-05-01,191.030553926164
41,2023-06-01,192.29352777819
42,2023-07-01,193.780827685882
43,2023-08-01,194.56642951074298
44,2023-09-01,196.040401476429
45,2023-10-01,197.735884192718
46,2023-11-01,198.505817397953
47,2023-12-01,200.011026456192
48,2024-01-01,200.327459955372
49,2024-02-01,202.63304048319802
50,2024-03-01,204.10066679424
51,2024-04-01,205.695311078078
52,2024-05-01,205.55517400078898
53,2024-06-01,205.97173771843399
54,2024-07-01,206.78601835132199
55,2024-08-01,208.514218594095
56,2024-09-01,209.56493178713
57,2024-10-01,210.04692800582
58,2024-11-01,210.794925549907
59,2024-12-01,213.191612524305
60,2025-01-01,215.32401864686798
61,2025-02-01,216.75672000950803
62,2025-03-01,217.350687795906
63,2025-04-01,218.080484183549
