,date,value
0,2020-01-01,
1,2020-01-02,1.74
2,2020-01-03,1.7
3,2020-01-06,1.68
4,2020-01-07,1.66
5,2020-01-08,1.64
6,2020-01-09,1.7
7,2020-01-10,1.61
8,2020-01-13,1.61
9,2020-01-14,1.65
10,2020-01-15,1.63
11,2020-01-16,1.67
12,2020-01-17,1.58
13,2020-01-20,1.58
14,2020-01-21,1.64
15,2020-01-22,1.64
16,2020-01-23,1.63
17,2020-01-24,1.61
18,2020-01-27,1.65
19,2020-01-28,1.58
20,2020-01-29,1.58
21,2020-01-30,1.63
22,2020-01-31,1.72
23,2020-02-03,1.65
24,2020-02-04,1.64
25,2020-02-05,1.65
26,2020-02-06,1.68
27,2020-02-07,1.66
28,2020-02-10,1.66
29,2020-02-11,1.59
30,2020-02-12,1.61
31,2020-02-13,1.59
32,2020-02-14,1.59
33,2020-02-17,1.59
34,2020-02-18,1.63
35,2020-02-19,1.6
36,2020-02-20,1.57
37,2020-02-21,1.58
38,2020-02-24,1.55
39,2020-02-25,1.55
40,2020-02-26,1.54
41,2020-02-27,1.49
42,2020-02-28,1.47
43,2020-03-02,1.31
44,2020-03-03,1.28
45,2020-03-04,1.03
46,2020-03-05,1.01
47,2020-03-06,0.86
48,2020-03-09,0.79
49,2020-03-10,0.89
50,2020-03-11,0.93
51,2020-03-12,1.19
52,2020-03-13,1.09
53,2020-03-16,1.35
54,2020-03-17,1.25
55,2020-03-18,1.25
56,2020-03-19,0.58
57,2020-03-20,2.12
58,2020-03-23,2.12
59,2020-03-24,2.35
60,2020-03-25,2.53
61,2020-03-26,2.44
62,2020-03-27,2.44
63,2020-03-30,2.44
64,2020-03-31,2.44
65,2020-04-01,2.44
66,2020-04-02,2.44
67,2020-04-03,2.44
68,2020-04-06,2.44
69,2020-04-07,2.44
70,2020-04-08,2.44
71,2020-04-09,2.44
72,2020-04-10,2.44
73,2020-04-13,2.44
74,2020-04-14,2.44
75,2020-04-15,2.44
76,2020-04-16,2.44
77,2020-04-17,2.44
78,2020-04-20,2.44
79,2020-04-21,2.44
80,2020-04-22,2.44
81,2020-04-23,2.44
82,2020-04-24,2.44
83,2020-04-27,2.44
84,2020-04-28,2.44
85,2020-04-29,2.44
86,2020-04-30,2.44
87,2020-05-01,2.44
88,2020-05-04,2.44
89,2020-05-05,2.44
90,2020-05-06,2.44
91,2020-05-07,0.21
92,2020-05-08,0.19
93,2020-05-11,0.26
94,2020-05-12,0.21
95,2020-05-13,0.06
96,2020-05-14,0.19
97,2020-05-15,0.04
98,2020-05-18,0.17
99,2020-05-19,0.17
100,2020-05-20,0.16
101,2020-05-21,0.23
102,2020-05-22,0.23
103,2020-05-25,0.23
104,2020-05-26,0.15
105,2020-05-27,0.17
106,2020-05-28,0.17
107,2020-05-29,0.17
108,2020-06-01,0.17
109,2020-06-02,0.23
110,2020-06-03,0.15
111,2020-06-04,0.15
112,2020-06-05,0.15
113,2020-06-08,0.15
114,2020-06-09,0.15
115,2020-06-10,0.15
116,2020-06-11,0.15
117,2020-06-12,0.15
118,2020-06-15,0.19
119,2020-06-16,0.19
120,2020-06-17,0.23
121,2020-06-18,0.19
122,2020-06-19,0.22
123,2020-06-22,0.22
124,2020-06-23,0.18
125,2020-06-24,0.21
126,2020-06-25,0.21
127,2020-06-26,0.22
128,2020-06-29,0.22
129,2020-06-30,0.22
130,2020-07-01,0.21
131,2020-07-02,0.22
132,2020-07-03,0.22
133,2020-07-06,0.16
134,2020-07-07,0.16
135,2020-07-08,0.17
136,2020-07-09,0.19
137,2020-07-10,0.17
138,2020-07-13,0.17
139,2020-07-14,0.18
140,2020-07-15,0.2
141,2020-07-16,0.2
142,2020-07-17,0.17
143,2020-07-20,0.18
144,2020-07-21,0.17
145,2020-07-22,0.16
146,2020-07-23,0.18
147,2020-07-24,0.13
148,2020-07-27,0.13
149,2020-07-28,0.13
150,2020-07-29,0.16
151,2020-07-30,0.16
152,2020-07-31,0.16
153,2020-08-03,0.15
154,2020-08-04,0.15
155,2020-08-05,0.15
156,2020-08-06,0.15
157,2020-08-07,0.14
158,2020-08-10,0.15
159,2020-08-11,0.18
160,2020-08-12,0.14
161,2020-08-13,0.14
162,2020-08-14,0.16
163,2020-08-17,0.13
164,2020-08-18,0.13
165,2020-08-19,0.16
166,2020-08-20,0.12
167,2020-08-21,0.12
168,2020-08-24,0.13
169,2020-08-25,0.13
170,2020-08-26,0.13
171,2020-08-27,0.13
172,2020-08-28,0.17
173,2020-08-31,0.17
174,2020-09-01,0.15
175,2020-09-02,0.13
176,2020-09-03,0.13
177,2020-09-04,0.13
178,2020-09-07,0.13
179,2020-09-08,0.13
180,2020-09-09,0.16
181,2020-09-10,0.13
182,2020-09-11,0.13
183,2020-09-14,0.14
184,2020-09-15,0.13
185,2020-09-16,0.13
186,2020-09-17,0.13
187,2020-09-18,0.13
188,2020-09-21,0.13
189,2020-09-22,0.11
190,2020-09-23,0.14
191,2020-09-24,0.14
192,2020-09-25,0.14
193,2020-09-28,0.14
194,2020-09-29,0.14
195,2020-09-30,0.14
196,2020-10-01,0.14
197,2020-10-02,0.14
198,2020-10-05,0.08
199,2020-10-06,0.08
200,2020-10-07,0.13
201,2020-10-08,0.13
202,2020-10-09,0.12
203,2020-10-12,0.12
204,2020-10-13,0.1
205,2020-10-14,0.12
206,2020-10-15,0.14
207,2020-10-16,0.14
208,2020-10-19,0.09
209,2020-10-20,0.08
210,2020-10-21,0.15
211,2020-10-22,0.18
212,2020-10-23,0.08
213,2020-10-26,0.13
214,2020-10-27,0.13
215,2020-10-28,0.13
216,2020-10-29,0.13
217,2020-10-30,0.13
218,2020-11-02,0.15
219,2020-11-03,0.17
220,2020-11-04,0.15
221,2020-11-05,0.14
222,2020-11-06,0.15
223,2020-11-09,0.17
224,2020-11-10,0.19
225,2020-11-11,0.19
226,2020-11-12,0.11
227,2020-11-13,0.14
228,2020-11-16,0.2
229,2020-11-17,0.19
230,2020-11-18,0.17
231,2020-11-19,0.14
232,2020-11-20,0.14
233,2020-11-23,0.14
234,2020-11-24,0.14
235,2020-11-25,0.12
236,2020-11-26,0.12
237,2020-11-27,0.12
238,2020-11-30,0.18
239,2020-12-01,0.2
240,2020-12-02,0.17
241,2020-12-03,0.14
242,2020-12-04,0.14
243,2020-12-07,0.14
244,2020-12-08,0.14
245,2020-12-09,0.21
246,2020-12-10,0.14
247,2020-12-11,0.14
248,2020-12-14,0.22
249,2020-12-15,0.13
250,2020-12-16,0.13
251,2020-12-17,0.13
252,2020-12-18,0.25
253,2020-12-21,0.25
254,2020-12-22,0.21
255,2020-12-23,0.17
256,2020-12-24,0.14
257,2020-12-25,0.14
258,2020-12-28,0.14
259,2020-12-29,0.14
260,2020-12-30,0.14
261,2020-12-31,0.2
262,2021-01-01,0.2
263,2021-01-04,0.13
264,2021-01-05,0.15
265,2021-01-06,0.13
266,2021-01-07,0.14
267,2021-01-08,0.13
268,2021-01-11,0.13
269,2021-01-12,0.16
270,2021-01-13,0.17
271,2021-01-14,0.15
272,2021-01-15,0.13
273,2021-01-18,0.13
274,2021-01-19,0.13
275,2021-01-20,0.13
276,2021-01-21,0.13
277,2021-01-22,0.11
278,2021-01-25,0.11
279,2021-01-26,0.11
280,2021-01-27,0.14
281,2021-01-28,0.14
282,2021-01-29,0.14
283,2021-02-01,0.1
284,2021-02-02,0.16
285,2021-02-03,0.12
286,2021-02-04,0.14
287,2021-02-05,0.08
288,2021-02-08,0.1
289,2021-02-09,0.1
290,2021-02-10,0.11
291,2021-02-11,0.06
292,2021-02-12,0.06
293,2021-02-15,0.06
294,2021-02-16,0.1
295,2021-02-17,0.1
296,2021-02-18,0.12
297,2021-02-19,0.13
298,2021-02-22,0.11
299,2021-02-23,0.11
300,2021-02-24,0.11
301,2021-02-25,0.12
302,2021-02-26,0.15
303,2021-03-01,0.1
304,2021-03-02,0.11
305,2021-03-03,0.17
306,2021-03-04,0.11
307,2021-03-05,0.12
308,2021-03-08,0.11
309,2021-03-09,0.1
310,2021-03-10,0.1
311,2021-03-11,0.05
312,2021-03-12,0.1
313,2021-03-15,0.15
314,2021-03-16,0.11
315,2021-03-17,0.11
316,2021-03-18,0.11
317,2021-03-19,0.12
318,2021-03-22,0.12
319,2021-03-23,0.08
320,2021-03-24,0.11
321,2021-03-25,0.05
322,2021-03-26,0.07
323,2021-03-29,0.05
324,2021-03-30,0.07
325,2021-03-31,0.15
326,2021-04-01,0.11
327,2021-04-02,0.11
328,2021-04-05,0.11
329,2021-04-06,0.11
330,2021-04-07,0.11
331,2021-04-08,0.12
332,2021-04-09,0.12
333,2021-04-12,0.12
334,2021-04-13,0.06
335,2021-04-14,0.12
336,2021-04-15,0.14
337,2021-04-16,0.14
338,2021-04-19,0.1
339,2021-04-20,0.14
340,2021-04-21,0.11
341,2021-04-22,0.12
342,2021-04-23,0.12
343,2021-04-26,0.11
344,2021-04-27,0.11
345,2021-04-28,0.04
346,2021-04-29,0.11
347,2021-04-30,0.11
348,2021-05-03,0.12
349,2021-05-04,0.12
350,2021-05-05,0.11
351,2021-05-06,0.11
352,2021-05-07,0.15
353,2021-05-10,0.11
354,2021-05-11,0.1
355,2021-05-12,0.08
356,2021-05-13,0.09
357,2021-05-14,0.12
358,2021-05-17,0.12
359,2021-05-18,0.08
360,2021-05-19,0.09
361,2021-05-20,0.09
362,2021-05-21,0.09
363,2021-05-24,0.08
364,2021-05-25,0.08
365,2021-05-26,0.09
366,2021-05-27,0.09
367,2021-05-28,0.08
368,2021-05-31,0.08
369,2021-06-01,0.09
370,2021-06-02,0.09
371,2021-06-03,0.09
372,2021-06-04,0.09
373,2021-06-07,0.07
374,2021-06-08,0.08
375,2021-06-09,0.09
376,2021-06-10,0.09
377,2021-06-11,0.08
378,2021-06-14,0.07
379,2021-06-15,0.06
380,2021-06-16,0.07
381,2021-06-17,0.07
382,2021-06-18,0.07
383,2021-06-21,0.07
384,2021-06-22,0.1
385,2021-06-23,0.09
386,2021-06-24,0.12
387,2021-06-25,0.11
388,2021-06-28,0.12
389,2021-06-29,0.11
390,2021-06-30,0.1
391,2021-07-01,0.12
392,2021-07-02,0.1
393,2021-07-05,0.1
394,2021-07-06,0.11
395,2021-07-07,0.11
396,2021-07-08,0.11
397,2021-07-09,0.11
398,2021-07-12,0.11
399,2021-07-13,0.11
400,2021-07-14,0.11
401,2021-07-15,0.11
402,2021-07-16,0.08
403,2021-07-19,0.08
