,date,value
242,2024-08-24,1.97
243,2024-08-31,2.35
244,2024-09-07,1.99
245,2024-09-14,2.03
246,2024-09-21,2.4
247,2024-09-28,2.07
248,2024-10-05,2.22
249,2024-10-12,1.94
250,2024-10-19,1.71
251,2024-10-26,2.11
252,2024-11-02,1.65
253,2024-11-09,2.04
254,2024-11-16,1.87
255,2024-11-23,3.21
256,2024-11-30,1.69
257,2024-12-07,2.17
258,2024-12-14,2.77
259,2024-12-21,2.46
260,2024-12-28,2.69
261,2025-01-04,1.96
262,2025-01-11,2.27
263,2025-01-18,2.8
264,2025-01-25,2.79
265,2025-02-01,2.38
266,2025-02-08,2.53
267,2025-02-15,2.5
268,2025-02-22,2.43
269,2025-03-01,2.24
270,2025-03-08,2.6
271,2025-03-15,2.33
272,2025-03-22,2.07
273,2025-03-29,2.28
274,2025-04-05,3.07
275,2025-04-12,2.56
276,2025-04-19,2.66
277,2025-04-26,2.31
278,2025-05-03,2.55
279,2025-05-10,2.07
280,2025-05-17,1.91
281,2025-05-24,2.03
282,2025-05-31,1.76
283,2025-06-07,1.94
284,2025-06-14,2.01
285,2025-06-21,2.34
286,2025-06-28,2.13
287,2025-07-05,2.63
288,2025-07-12,2.34
289,2025-07-19,2.22
