,date,value
1331,2025-02-06,0.24
1332,2025-02-07,0.2
1333,2025-02-10,0.23
1334,2025-02-11,0.25
1335,2025-02-12,0.26
1336,2025-02-13,0.21
1337,2025-02-14,0.21
1338,2025-02-17,.
1339,2025-02-18,0.26
1340,2025-02-19,0.25
1341,2025-02-20,0.22
1342,2025-02-21,0.23
1343,2025-02-24,0.27
1344,2025-02-25,0.23
1345,2025-02-26,0.2
1346,2025-02-27,0.22
1347,2025-02-28,0.25
1348,2025-03-03,0.2
1349,2025-03-04,0.26
1350,2025-03-05,0.29
1351,2025-03-06,0.33
1352,2025-03-07,0.33
1353,2025-03-10,0.33
1354,2025-03-11,0.34
1355,2025-03-12,0.31
1356,2025-03-13,0.33
1357,2025-03-14,0.29
1358,2025-03-17,0.25
1359,2025-03-18,0.25
1360,2025-03-19,0.26
1361,2025-03-20,0.29
1362,2025-03-21,0.31
1363,2025-03-24,0.3
1364,2025-03-25,0.35
1365,2025-03-26,0.37
1366,2025-03-27,0.41
1367,2025-03-28,0.38
1368,2025-03-31,0.34
1369,2025-04-01,0.3
1370,2025-04-02,0.29
1371,2025-04-03,0.35
1372,2025-04-04,0.33
1373,2025-04-07,0.42
1374,2025-04-08,0.55
1375,2025-04-09,0.43
1376,2025-04-10,0.56
1377,2025-04-11,0.52
1378,2025-04-14,0.54
1379,2025-04-15,0.51
1380,2025-04-16,0.52
1381,2025-04-17,0.53
1382,2025-04-18,.
1383,2025-04-21,0.67
1384,2025-04-22,0.65
1385,2025-04-23,0.59
1386,2025-04-24,0.55
1387,2025-04-25,0.55
1388,2025-04-28,0.56
1389,2025-04-29,0.54
1390,2025-04-30,0.57
1391,2025-05-01,0.55
1392,2025-05-02,0.5
1393,2025-05-05,0.53
1394,2025-05-06,0.52
1395,2025-05-07,0.48
1396,2025-05-08,0.47
1397,2025-05-09,0.49
1398,2025-05-12,0.47
1399,2025-05-13,0.47
1400,2025-05-14,0.48
1401,2025-05-15,0.49
1402,2025-05-16,0.45
1403,2025-05-19,0.49
1404,2025-05-20,0.51
1405,2025-05-21,0.58
1406,2025-05-22,0.54
1407,2025-05-23,0.51
1408,2025-05-26,.
1409,2025-05-27,0.51
1410,2025-05-28,0.51
1411,2025-05-29,0.51
1412,2025-05-30,0.52
1413,2025-06-02,0.52
1414,2025-06-03,0.5
1415,2025-06-04,0.5
1416,2025-06-05,0.48
1417,2025-06-06,0.47
1418,2025-06-09,0.48
1419,2025-06-10,0.46
1420,2025-06-11,0.47
1421,2025-06-12,0.46
1422,2025-06-13,0.45
1423,2025-06-16,0.49
1424,2025-06-17,0.45
1425,2025-06-18,0.44
1426,2025-06-19,.
1427,2025-06-20,0.48
1428,2025-06-23,0.5
1429,2025-06-24,0.55
1430,2025-06-25,0.55
1431,2025-06-26,0.56
1432,2025-06-27,0.56
1433,2025-06-30,0.52
1434,2025-07-01,0.48
1435,2025-07-02,0.52
1436,2025-07-03,0.47
1437,2025-07-04,.
1438,2025-07-07,0.5
1439,2025-07-08,0.52
1440,2025-07-09,0.48
1441,2025-07-10,0.49
1442,2025-07-11,0.53
1443,2025-07-14,0.53
1444,2025-07-15,0.55
1445,2025-07-16,0.58
1446,2025-07-17,0.56
1447,2025-07-18,0.56
1448,2025-07-21,0.53
1449,2025-07-22,0.52
1450,2025-07-23,0.52
1451,2025-07-24,0.52
1452,2025-07-25,0.49
