,date,value
215,2020-10-28,0.005
216,2020-10-29,0.014
217,2020-10-30,0.001
218,2020-11-02,0.0
219,2020-11-03,0.0
220,2020-11-04,0.0
221,2020-11-05,0.0
222,2020-11-06,0.0
223,2020-11-09,0.0
224,2020-11-10,0.0
225,2020-11-11,0.0
226,2020-11-12,0.0
227,2020-11-13,0.003
228,2020-11-16,0.013
229,2020-11-17,0.0
230,2020-11-18,0.103
231,2020-11-19,2.0
232,2020-11-20,0.0
233,2020-11-23,0.485
234,2020-11-24,0.001
235,2020-11-25,0.0
236,2020-11-26,0.0
237,2020-11-27,0.0
238,2020-11-30,0.006
239,2020-12-01,0.002
240,2020-12-02,0.001
241,2020-12-03,0.0
242,2020-12-04,0.0
243,2020-12-07,0.001
244,2020-12-08,0.001
245,2020-12-09,0.003
246,2020-12-10,0.001
247,2020-12-11,0.0
248,2020-12-14,0.1
249,2020-12-15,0.001
250,2020-12-16,0.026
251,2020-12-17,0.014
252,2020-12-18,0.032
253,2020-12-21,0.435
254,2020-12-22,0.406
255,2020-12-23,0.857
256,2020-12-24,0.01
257,2020-12-25,0.01
258,2020-12-28,0.901
259,2020-12-29,0.257
260,2020-12-30,0.652
261,2020-12-31,9.651
262,2021-01-01,9.651
263,2021-01-04,0.001
264,2021-01-05,0.005
265,2021-01-06,0.004
266,2021-01-07,0.001
267,2021-01-08,0.0
268,2021-01-11,0.0
269,2021-01-12,0.0
270,2021-01-13,0.0
271,2021-01-14,0.6
272,2021-01-15,0.0
273,2021-01-18,0.0
274,2021-01-19,0.004
275,2021-01-20,1.806
276,2021-01-21,1.201
277,2021-01-22,0.0
278,2021-01-25,2.2
279,2021-01-26,1.631
280,2021-01-27,1.152
281,2021-01-28,2.655
282,2021-01-29,7.1
283,2021-02-01,0.012
284,2021-02-02,0.011
285,2021-02-03,0.178
286,2021-02-04,0.5
287,2021-02-05,0.01
288,2021-02-08,0.002
289,2021-02-09,0.001
290,2021-02-10,0.0
291,2021-02-11,0.108
292,2021-02-12,0.001
293,2021-02-15,0.001
294,2021-02-16,0.004
295,2021-02-17,0.05
296,2021-02-18,0.0
297,2021-02-19,0.002
298,2021-02-22,1.1
299,2021-02-23,0.435
300,2021-02-24,0.001
301,2021-02-25,9.976
302,2021-02-26,11.2
303,2021-03-01,0.0
304,2021-03-02,0.005
305,2021-03-03,0.507
306,2021-03-04,2.1
307,2021-03-05,1.0
308,2021-03-08,0.025
309,2021-03-09,0.0
310,2021-03-10,0.1
311,2021-03-11,11.051
312,2021-03-12,6.8
313,2021-03-15,0.003
314,2021-03-16,0.702
315,2021-03-17,0.0
316,2021-03-18,26.57
317,2021-03-19,18.908
318,2021-03-22,22.242
319,2021-03-23,19.526
320,2021-03-24,21.902
321,2021-03-25,10.1
322,2021-03-26,11.45
323,2021-03-29,40.354
324,2021-03-30,104.725
325,2021-03-31,134.307
326,2021-04-01,9.575
327,2021-04-02,9.575
328,2021-04-05,3.45
